Row,ID,FirstName,LastName,City,State,Email,Phone,Flag1,Flag2,Flag3,Flag4,Flag5,Flag6,Flag7,Flag8,Column1,_1
6982.0,THE68SIE,Kaseem,Chambers,San Antonio,NY,vestibulum@eleifendCrassed.org,(558) 714-1935,false,false,true,,,,false,,false,
6982.0,THE68SIE,Kaseem,Chambers,San Antonio,NY,vestibulum@eleifendCrassed.org,(558) 714-1935,false,false,true,,,,false,,false,
6982.0,THE68SIE,Kaseem,Chambers,San Antonio,NY,vestibulum@eleifendCrassed.org,(558) 714-1935,false,false,true,,,,false,,false,
44468.0,EYE02JBX,Jeanette,Weiss,Valdosta,NY,erat.volutpat@sed.org,(295) 279-6643,true,,true,,true,true,false,,,true
44468.0,EYE02JBX,Jeanette,Weiss,Valdosta,NY,erat.volutpat@sed.org,(295) 279-6643,true,,true,,true,true,false,,,true
19767.0,UPF16YKR,Madaline,Fleming,Thomasville,NY,tincidunt.tempus@elitEtiamlaoreet.ca,(287) 900-4968,true,,true,false,,,false,,,false
19767.0,UPF16YKR,Madaline,Fleming,Thomasville,NY,tincidunt.tempus@elitEtiamlaoreet.ca,(287) 900-4968,true,,true,false,,,false,,,false
40790.0,UQH53UEN,Alfreda,Garcia,Plantation,NY,faucibus.orci.luctus@CraspellentesqueSed.edu,(587) 197-2983,false,false,true,,,,true,,false,true
40790.0,UQH53UEN,Alfreda,Garcia,Plantation,NY,faucibus.orci.luctus@CraspellentesqueSed.edu,(587) 197-2983,false,false,true,,,,true,,false,true
18837.0,OAB64WRX,Dieter,Vazquez,Azusa,NY,a.odio@torquentperconubia.org,(164) 135-4830,,,,,true,true,true,false,false,
18837.0,OAB64WRX,Dieter,Vazquez,Azusa,NY,a.odio@torquentperconubia.org,(164) 135-4830,,,,,true,true,true,false,false,
18837.0,OAB64WRX,Dieter,Vazquez,Azusa,NY,a.odio@torquentperconubia.org,(164) 135-4830,,,,,true,true,true,false,false,
23281.0,AXZ50DUO,Lesley,Greene,Salem,NY,at@idrisus.com,(656) 350-1240,,,false,false,false,true,false,true,,
23281.0,AXZ50DUO,Lesley,Greene,Salem,NY,at@idrisus.com,(656) 350-1240,,,false,false,false,true,false,true,,
17603.0,WXY84HLN,Stephanie,Kinney,College Park,NY,gravida@eumetusIn.org,(935) 311-1468,,false,false,,false,,false,,,true
17603.0,WXY84HLN,Stephanie,Kinney,College Park,NY,gravida@eumetusIn.org,(935) 311-1468,,false,false,,false,,false,,,true
2116.0,PFW49WFK,Imogene,Whitley,Laguna Niguel,NY,consectetuer@Aliquamvulputate.ca,(582) 915-1962,,false,false,,,false,,,,
2116.0,PFW49WFK,Imogene,Whitley,Laguna Niguel,NY,consectetuer@Aliquamvulputate.ca,(582) 915-1962,,false,false,,,false,,,,
18000.0,XED04VZG,Neve,Bender,Logan,NY,vel.faucibus.id@taciti.edu,(349) 841-6519,,false,true,,,true,,true,,
18000.0,XED04VZG,Neve,Bender,Logan,NY,vel.faucibus.id@taciti.edu,(349) 841-6519,,false,true,,,true,,true,,
18000.0,XED04VZG,Neve,Bender,Logan,NY,vel.faucibus.id@taciti.edu,(349) 841-6519,,false,true,,,true,,true,,
29482.0,UOO59RIH,Davis,Bradley,Agoura Hills,NY,augue.malesuada.malesuada@nuncullamcorper.edu,(428) 574-7003,,false,true,,,,,,,false
29482.0,UOO59RIH,Davis,Bradley,Agoura Hills,NY,augue.malesuada.malesuada@nuncullamcorper.edu,(428) 574-7003,,false,true,,,,,,,false
38728.0,URI88RCB,Colt,Joseph,Fort Smith,NY,malesuada@consequatpurusMaecenas.com,(713) 227-1248,,true,,true,true,,,true,true,false
38728.0,URI88RCB,Colt,Joseph,Fort Smith,NY,malesuada@consequatpurusMaecenas.com,(713) 227-1248,,true,,true,true,,,true,true,false
28822.0,BAI24EDT,Harper,William,Winston-Salem,NY,velit.justo@orciinconsequat.org,(909) 555-5523,,,true,true,,false,,true,,
28822.0,BAI24EDT,Harper,William,Winston-Salem,NY,velit.justo@orciinconsequat.org,(909) 555-5523,,,true,true,,false,,true,,
33675.0,PCL15LDF,Eliana,Jacobson,Boston,NY,lacus@aultriciesadipiscing.com,(442) 158-0165,,false,,false,,false,,,,
33675.0,PCL15LDF,Eliana,Jacobson,Boston,NY,lacus@aultriciesadipiscing.com,(442) 158-0165,,false,,false,,false,,,,
33675.0,PCL15LDF,Eliana,Jacobson,Boston,NY,lacus@aultriciesadipiscing.com,(442) 158-0165,,false,,false,,false,,,,
28944.0,QRV86JNG,Debra,Cleveland,Boulder City,NY,Ut.tincidunt.vehicula@quispedeSuspendisse.org,(712) 394-9678,,,,true,,false,true,true,true,false
28944.0,QRV86JNG,Debra,Cleveland,Boulder City,NY,Ut.tincidunt.vehicula@quispedeSuspendisse.org,(712) 394-9678,,,,true,,false,true,true,true,false
31822.0,RDU30JME,Beck,Holt,Diamond Bar,NY,tincidunt.vehicula.risus@mauris.ca,(638) 919-9770,true,false,,true,,,,,false,true
31822.0,RDU30JME,Beck,Holt,Diamond Bar,NY,tincidunt.vehicula.risus@mauris.ca,(638) 919-9770,true,false,,true,,,,,false,true
9650.0,RNX75SJM,Fay,Guzman,Tucson,NY,adipiscing@utpellentesqueeget.edu,(376) 881-7552,true,,true,,,,,false,,false
9650.0,RNX75SJM,Fay,Guzman,Tucson,NY,adipiscing@utpellentesqueeget.edu,(376) 881-7552,true,,true,,,,,false,,false
24653.0,KBF04LAA,Sonia,Richards,Jackson,NY,non.hendrerit.id@eget.org,(849) 488-5805,,,,,,true,true,true,,true
24653.0,KBF04LAA,Sonia,Richards,Jackson,NY,non.hendrerit.id@eget.org,(849) 488-5805,,,,,,true,true,true,,true
24653.0,KBF04LAA,Sonia,Richards,Jackson,NY,non.hendrerit.id@eget.org,(849) 488-5805,,,,,,true,true,true,,true
21121.0,GLN56BZM,Maggie,Flowers,Muskogee,NY,dui.quis@Naminterdumenim.com,(948) 926-5523,,true,,false,false,,true,,,
21121.0,GLN56BZM,Maggie,Flowers,Muskogee,NY,dui.quis@Naminterdumenim.com,(948) 926-5523,,true,,false,false,,true,,,
37974.0,BXF47BVD,Rigel,Travis,Aliso Viejo,NY,orci@velpedeblandit.com,(504) 278-6403,,,false,true,,false,false,,,true
37974.0,BXF47BVD,Rigel,Travis,Aliso Viejo,NY,orci@velpedeblandit.com,(504) 278-6403,,,false,true,,false,false,,,true
27369.0,YRT41PVD,Stuart,Bentley,El Paso,NY,ornare@Suspendisse.ca,(617) 620-0329,,false,,false,,,,,,
27369.0,YRT41PVD,Stuart,Bentley,El Paso,NY,ornare@Suspendisse.ca,(617) 620-0329,,false,,false,,,,,,
32897.0,EHU34YYE,Uta,Carter,International Falls,NY,vehicula@tristiquepharetra.ca,(447) 553-9419,false,true,,false,true,false,,false,,true
32897.0,EHU34YYE,Uta,Carter,International Falls,NY,vehicula@tristiquepharetra.ca,(447) 553-9419,false,true,,false,true,false,,false,,true
32897.0,EHU34YYE,Uta,Carter,International Falls,NY,vehicula@tristiquepharetra.ca,(447) 553-9419,false,true,,false,true,false,,false,,true
30630.0,RCU90HBQ,Phyllis,Cabrera,Opelousas,NY,orci.tincidunt@vitaeposuere.org,(591) 792-0298,,,,,true,true,false,,true,
30630.0,RCU90HBQ,Phyllis,Cabrera,Opelousas,NY,orci.tincidunt@vitaeposuere.org,(591) 792-0298,,,,,true,true,false,,true,
18274.0,UCV86BYZ,Forrest,Clemons,Passaic,NY,tincidunt.adipiscing@etrutrum.com,(567) 885-1926,,,,,,,,true,,
18274.0,UCV86BYZ,Forrest,Clemons,Passaic,NY,tincidunt.adipiscing@etrutrum.com,(567) 885-1926,,,,,,,,true,,
6049.0,BVV94NOQ,Boris,Sharp,Rancho Santa Margarita,NY,nec.quam@ligulaAeneaneuismod.com,(633) 245-8028,true,true,false,,false,,,,false,true
6049.0,BVV94NOQ,Boris,Sharp,Rancho Santa Margarita,NY,nec.quam@ligulaAeneaneuismod.com,(633) 245-8028,true,true,false,,false,,,,false,true
41337.0,UQD29HRW,Lillith,Curtis,Beloit,NY,lorem@faucibusMorbivehicula.edu,(154) 583-6500,true,,,,,false,,true,true,true
41337.0,UQD29HRW,Lillith,Curtis,Beloit,NY,lorem@faucibusMorbivehicula.edu,(154) 583-6500,true,,,,,false,,true,true,true
41337.0,UQD29HRW,Lillith,Curtis,Beloit,NY,lorem@faucibusMorbivehicula.edu,(154) 583-6500,true,,,,,false,,true,true,true
16375.0,TQP91SRD,Fiona,Vaughan,Johnstown,NY,in.hendrerit@ultrices.ca,(398) 101-4236,,,,false,,,true,false,,false
16375.0,TQP91SRD,Fiona,Vaughan,Johnstown,NY,in.hendrerit@ultrices.ca,(398) 101-4236,,,,false,,,true,false,,false
5041.0,ILF00WIY,Angelica,Mcdowell,Spartanburg,NY,eu@acnullaIn.ca,(823) 485-8759,false,,,,false,,,false,,
5041.0,ILF00WIY,Angelica,Mcdowell,Spartanburg,NY,eu@acnullaIn.ca,(823) 485-8759,false,,,,false,,,false,,
43061.0,EBF87GYB,Haley,Maxwell,Logan,NY,a.mi.fringilla@luctusfelispurus.org,(832) 788-9827,,,true,,true,,,,false,false
43061.0,EBF87GYB,Haley,Maxwell,Logan,NY,a.mi.fringilla@luctusfelispurus.org,(832) 788-9827,,,true,,true,,,,false,false
31009.0,JAV43EWN,Catherine,Conway,Scarborough,NY,ut.erat.Sed@faucibus.org,(317) 880-8566,,false,,,false,,false,,,
31009.0,JAV43EWN,Catherine,Conway,Scarborough,NY,ut.erat.Sed@faucibus.org,(317) 880-8566,,false,,,false,,false,,,
31009.0,JAV43EWN,Catherine,Conway,Scarborough,NY,ut.erat.Sed@faucibus.org,(317) 880-8566,,false,,,false,,false,,,
16956.0,UBT41JKE,Giselle,Mccarthy,Odessa,NY,morbi.tristique.senectus@vulputateeuodio.org,(523) 986-0915,,,false,false,false,false,,,,
16956.0,UBT41JKE,Giselle,Mccarthy,Odessa,NY,morbi.tristique.senectus@vulputateeuodio.org,(523) 986-0915,,,false,false,false,false,,,,
23804.0,AEL72XOT,Remedios,Cooke,Davis,NY,erat.vitae@euaugue.com,(701) 820-0440,,,true,false,,true,false,,true,false
23804.0,AEL72XOT,Remedios,Cooke,Davis,NY,erat.vitae@euaugue.com,(701) 820-0440,,,true,false,,true,false,,true,false
8528.0,UQK37RLU,Aubrey,Holman,Ann Arbor,NY,morbi@Curabitur.ca,(979) 198-0380,true,,,true,false,,,false,,
8528.0,UQK37RLU,Aubrey,Holman,Ann Arbor,NY,morbi@Curabitur.ca,(979) 198-0380,true,,,true,false,,,false,,
45811.0,AEO97UEV,Peter,Joseph,Denver,NY,morbi.tristique.senectus@duiFuscediam.ca,(444) 496-8496,,,false,,true,,,false,true,
45811.0,AEO97UEV,Peter,Joseph,Denver,NY,morbi.tristique.senectus@duiFuscediam.ca,(444) 496-8496,,,false,,true,,,false,true,
45811.0,AEO97UEV,Peter,Joseph,Denver,NY,morbi.tristique.senectus@duiFuscediam.ca,(444) 496-8496,,,false,,true,,,false,true,
23261.0,PDR99HRL,Xyla,Stone,Moraga,NY,orci@incursus.edu,(854) 127-9541,true,true,true,false,,,,,,
23261.0,PDR99HRL,Xyla,Stone,Moraga,NY,orci@incursus.edu,(854) 127-9541,true,true,true,false,,,,,,
41539.0,VHD70ARA,Bryar,Silva,Gilbert,NY,vel.sapien.imperdiet@iaculislacuspede.com,(483) 488-4928,,false,,,false,true,,true,true,false
41539.0,VHD70ARA,Bryar,Silva,Gilbert,NY,vel.sapien.imperdiet@iaculislacuspede.com,(483) 488-4928,,false,,,false,true,,true,true,false
6524.0,WCS71HHN,Deirdre,Thomas,Stamford,NY,malesuada@atlibero.edu,(663) 214-4816,,false,,true,true,,false,,,false
6524.0,WCS71HHN,Deirdre,Thomas,Stamford,NY,malesuada@atlibero.edu,(663) 214-4816,,false,,true,true,,false,,,false
12607.0,YYG95PHT,Byron,Hogan,Kahului,NY,enim.gravida.sit@Aliquam.org,(479) 197-3942,,,,false,true,false,,false,false,
12607.0,YYG95PHT,Byron,Hogan,Kahului,NY,enim.gravida.sit@Aliquam.org,(479) 197-3942,,,,false,true,false,,false,false,
12607.0,YYG95PHT,Byron,Hogan,Kahului,NY,enim.gravida.sit@Aliquam.org,(479) 197-3942,,,,false,true,false,,false,false,
22327.0,RDR65IBL,Selma,Bonner,Sister Bay,NY,enim.condimentum.eget@eueratsemper.com,(918) 163-7049,,,,false,,,false,true,,true
22327.0,RDR65IBL,Selma,Bonner,Sister Bay,NY,enim.condimentum.eget@eueratsemper.com,(918) 163-7049,,,,false,,,false,true,,true
44503.0,DGA98CZP,Cailin,Pacheco,Wheeling,NY,Vivamus.molestie.dapibus@dignissimmagnaa.com,(834) 639-3551,,false,,,,false,,false,false,
44503.0,DGA98CZP,Cailin,Pacheco,Wheeling,NY,Vivamus.molestie.dapibus@dignissimmagnaa.com,(834) 639-3551,,false,,,,false,,false,false,
14886.0,SDY17CTX,Jermaine,Fuentes,Walnut,NY,pede.malesuada@tortoratrisus.edu,(128) 877-4034,false,true,,,,,false,true,true,true
14886.0,SDY17CTX,Jermaine,Fuentes,Walnut,NY,pede.malesuada@tortoratrisus.edu,(128) 877-4034,false,true,,,,,false,true,true,true
27433.0,VLN43RCT,Christopher,Sexton,Peoria,NY,dignissim.pharetra.Nam@volutpatNulla.org,(175) 927-1069,,true,,false,true,,,,,
27433.0,VLN43RCT,Christopher,Sexton,Peoria,NY,dignissim.pharetra.Nam@volutpatNulla.org,(175) 927-1069,,true,,false,true,,,,,
27433.0,VLN43RCT,Christopher,Sexton,Peoria,NY,dignissim.pharetra.Nam@volutpatNulla.org,(175) 927-1069,,true,,false,true,,,,,
40842.0,WLB99IAO,Rhoda,Copeland,Huntington Beach,NY,tortor@bibendumsed.com,(581) 757-1747,,true,true,,,true,false,,,
40842.0,WLB99IAO,Rhoda,Copeland,Huntington Beach,NY,tortor@bibendumsed.com,(581) 757-1747,,true,true,,,true,false,,,
869.0,VBN12VMB,Rhoda,Buckley,Concord,NY,Quisque.purus@feugiatSednec.edu,(669) 346-4482,true,,,false,true,,,,,true
869.0,VBN12VMB,Rhoda,Buckley,Concord,NY,Quisque.purus@feugiatSednec.edu,(669) 346-4482,true,,,false,true,,,,,true
16182.0,NIU76MZT,Stephanie,Rodgers,Monroe,NY,egestas.Sed.pharetra@velit.edu,(597) 125-2660,,,,false,true,,,true,false,
16182.0,NIU76MZT,Stephanie,Rodgers,Monroe,NY,egestas.Sed.pharetra@velit.edu,(597) 125-2660,,,,false,true,,,true,false,
17528.0,DAF83RZO,Aiko,Morton,Dover,NY,Nulla.facilisi@sollicitudinadipiscing.com,(430) 309-1510,false,false,,false,true,true,false,false,true,true
17528.0,DAF83RZO,Aiko,Morton,Dover,NY,Nulla.facilisi@sollicitudinadipiscing.com,(430) 309-1510,false,false,,false,true,true,false,false,true,true
17528.0,DAF83RZO,Aiko,Morton,Dover,NY,Nulla.facilisi@sollicitudinadipiscing.com,(430) 309-1510,false,false,,false,true,true,false,false,true,true
9117.0,GSP62YIB,Blossom,Nash,Dalton,NY,consectetuer.mauris.id@tempus.ca,(114) 241-0199,,true,false,false,,false,true,,,
9117.0,GSP62YIB,Blossom,Nash,Dalton,NY,consectetuer.mauris.id@tempus.ca,(114) 241-0199,,true,false,false,,false,true,,,
10127.0,HDI40NWG,Clayton,Witt,Radford,NY,ut@egestasligula.ca,(678) 376-2937,,,false,,false,,false,,,
10127.0,HDI40NWG,Clayton,Witt,Radford,NY,ut@egestasligula.ca,(678) 376-2937,,,false,,false,,false,,,
14473.0,NKD51SAS,Odette,Garner,Lebanon,NY,tempor@Nullam.com,(887) 655-4876,false,,false,true,,,,,,
14473.0,NKD51SAS,Odette,Garner,Lebanon,NY,tempor@Nullam.com,(887) 655-4876,false,,false,true,,,,,,
16069.0,GAP60FDI,Finn,Burt,Frisco,NY,commodo@Quisqueporttitoreros.edu,(534) 693-3196,true,false,true,,,true,,,,false
16069.0,GAP60FDI,Finn,Burt,Frisco,NY,commodo@Quisqueporttitoreros.edu,(534) 693-3196,true,false,true,,,true,,,,false
16069.0,GAP60FDI,Finn,Burt,Frisco,NY,commodo@Quisqueporttitoreros.edu,(534) 693-3196,true,false,true,,,true,,,,false
40662.0,SWH44RBJ,Francesca,Stokes,North Las Vegas,NY,a.dui.Cras@vitaesodalesat.edu,(855) 411-3535,,,true,,true,true,false,true,,
40662.0,SWH44RBJ,Francesca,Stokes,North Las Vegas,NY,a.dui.Cras@vitaesodalesat.edu,(855) 411-3535,,,true,,true,true,false,true,,
32935.0,UXN49PEL,Ferris,Harvey,Keene,NY,dui@vitae.ca,(336) 458-0970,true,false,,true,false,false,,,,true
32935.0,UXN49PEL,Ferris,Harvey,Keene,NY,dui@vitae.ca,(336) 458-0970,true,false,,true,false,false,,,,true
39324.0,OSS79HVI,James,Nguyen,High Point,NY,hendrerit@mattisornarelectus.com,(948) 389-2511,true,true,,false,false,false,,,,
39324.0,OSS79HVI,James,Nguyen,High Point,NY,hendrerit@mattisornarelectus.com,(948) 389-2511,true,true,,false,false,false,,,,
7104.0,MLK83MPZ,Sierra,Dejesus,Santa Fe,NY,orci.lacus@In.org,(465) 579-3205,,,true,,false,false,,,,true
7104.0,MLK83MPZ,Sierra,Dejesus,Santa Fe,NY,orci.lacus@In.org,(465) 579-3205,,,true,,false,false,,,,true
7104.0,MLK83MPZ,Sierra,Dejesus,Santa Fe,NY,orci.lacus@In.org,(465) 579-3205,,,true,,false,false,,,,true
25691.0,MFN38TPN,Davis,Drake,Alamogordo,NY,rutrum.non.hendrerit@ataugueid.com,(625) 882-0746,false,,false,,false,,false,,false,false
25691.0,MFN38TPN,Davis,Drake,Alamogordo,NY,rutrum.non.hendrerit@ataugueid.com,(625) 882-0746,false,,false,,false,,false,,false,false
30158.0,LFV97RAO,Emmanuel,Dyer,Winooski,NY,Etiam.gravida.molestie@luctusfelis.edu,(564) 826-6426,,,,,true,,true,,true,true
30158.0,LFV97RAO,Emmanuel,Dyer,Winooski,NY,Etiam.gravida.molestie@luctusfelis.edu,(564) 826-6426,,,,,true,,true,,true,true
38477.0,YNZ29LVO,Ariana,Nieves,Cranston,NY,et.tristique.pellentesque@sitamet.org,(891) 920-9445,,true,true,true,,,true,,true,false
38477.0,YNZ29LVO,Ariana,Nieves,Cranston,NY,et.tristique.pellentesque@sitamet.org,(891) 920-9445,,true,true,true,,,true,,true,false
3832.0,CSY11ACB,Odysseus,Stephenson,Winston-Salem,NY,vel.mauris@pedeetrisus.org,(737) 648-6414,true,,,false,true,,true,,,
3832.0,CSY11ACB,Odysseus,Stephenson,Winston-Salem,NY,vel.mauris@pedeetrisus.org,(737) 648-6414,true,,,false,true,,true,,,
3832.0,CSY11ACB,Odysseus,Stephenson,Winston-Salem,NY,vel.mauris@pedeetrisus.org,(737) 648-6414,true,,,false,true,,true,,,
19036.0,HEK86TMA,Hedda,Lloyd,Signal Hill,NY,ac.orci.Ut@massalobortisultrices.ca,(486) 701-3938,,,true,false,false,true,,,,false
19036.0,HEK86TMA,Hedda,Lloyd,Signal Hill,NY,ac.orci.Ut@massalobortisultrices.ca,(486) 701-3938,,,true,false,false,true,,,,false
36132.0,MVQ56MUZ,Rinah,Harris,Worcester,NY,dignissim.Maecenas@justoPraesent.edu,(681) 688-9775,,false,false,false,,false,false,false,false,true
36132.0,MVQ56MUZ,Rinah,Harris,Worcester,NY,dignissim.Maecenas@justoPraesent.edu,(681) 688-9775,,false,false,false,,false,false,false,false,true
7167.0,CSA01TKN,Genevieve,Barton,Wilson,NY,interdum@Nuncacsem.org,(843) 519-0012,,,,,true,true,true,,,
7167.0,CSA01TKN,Genevieve,Barton,Wilson,NY,interdum@Nuncacsem.org,(843) 519-0012,,,,,true,true,true,,,
2982.0,HTU47DEC,Alec,Mays,Niagara Falls,NY,per.conubia.nostra@sedsapien.org,(524) 984-2438,false,,,,false,,false,true,,
2982.0,HTU47DEC,Alec,Mays,Niagara Falls,NY,per.conubia.nostra@sedsapien.org,(524) 984-2438,false,,,,false,,false,true,,
2982.0,HTU47DEC,Alec,Mays,Niagara Falls,NY,per.conubia.nostra@sedsapien.org,(524) 984-2438,false,,,,false,,false,true,,
23661.0,BYI05PCG,Brooke,Nelson,Wilson,NY,Pellentesque@Etiamvestibulum.edu,(504) 806-8250,,,,,false,true,true,false,,
23661.0,BYI05PCG,Brooke,Nelson,Wilson,NY,Pellentesque@Etiamvestibulum.edu,(504) 806-8250,,,,,false,true,true,false,,
31074.0,JIM78IOJ,Azalia,Pacheco,Saratoga Springs,NY,et.ipsum.cursus@tempor.org,(287) 383-7605,,true,true,,false,true,,,,
31074.0,JIM78IOJ,Azalia,Pacheco,Saratoga Springs,NY,et.ipsum.cursus@tempor.org,(287) 383-7605,,true,true,,false,true,,,,
39326.0,GDI32NOQ,Nita,Pace,Eau Claire,NY,Morbi@Maecenasiaculis.edu,(482) 364-6130,,false,true,false,,true,true,,,
39326.0,GDI32NOQ,Nita,Pace,Eau Claire,NY,Morbi@Maecenasiaculis.edu,(482) 364-6130,,false,true,false,,true,true,,,
4668.0,HNY72VOC,Charity,Ellison,Basin,NY,non.sapien@ultriciessemmagna.com,(695) 249-3205,,true,,true,,,,,false,true
4668.0,HNY72VOC,Charity,Ellison,Basin,NY,non.sapien@ultriciessemmagna.com,(695) 249-3205,,true,,true,,,,,false,true
4668.0,HNY72VOC,Charity,Ellison,Basin,NY,non.sapien@ultriciessemmagna.com,(695) 249-3205,,true,,true,,,,,false,true
32965.0,PAJ65OMQ,MacKenzie,Shannon,Powell,NY,Nullam@nec.ca,(330) 629-7282,,,true,,,true,,false,,false
32965.0,PAJ65OMQ,MacKenzie,Shannon,Powell,NY,Nullam@nec.ca,(330) 629-7282,,,true,,,true,,false,,false
11801.0,BND44WTX,Dana,Lynch,Norwich,NY,natoque.penatibus@Aeneanegestashendrerit.ca,(829) 199-0469,,true,false,false,,true,,,,
11801.0,BND44WTX,Dana,Lynch,Norwich,NY,natoque.penatibus@Aeneanegestashendrerit.ca,(829) 199-0469,,true,false,false,,true,,,,
38064.0,CFY99QRQ,Lev,Curtis,Shawnee,NY,id@etpede.com,(276) 570-2561,,true,,true,,,true,true,false,false
38064.0,CFY99QRQ,Lev,Curtis,Shawnee,NY,id@etpede.com,(276) 570-2561,,true,,true,,,true,true,false,false
22041.0,UDX95NZY,Teegan,Henry,Helena,NY,eu@veliteget.org,(764) 773-2587,,false,,false,,true,false,,true,false
22041.0,UDX95NZY,Teegan,Henry,Helena,NY,eu@veliteget.org,(764) 773-2587,,false,,false,,true,false,,true,false
22041.0,UDX95NZY,Teegan,Henry,Helena,NY,eu@veliteget.org,(764) 773-2587,,false,,false,,true,false,,true,false
14753.0,HGH52TEO,Kelsey,Diaz,Little Rock,NY,Morbi@non.edu,(902) 806-0484,,,,,true,false,false,,false,true
14753.0,HGH52TEO,Kelsey,Diaz,Little Rock,NY,Morbi@non.edu,(902) 806-0484,,,,,true,false,false,,false,true
33337.0,DLB39AUX,Gemma,King,Tucson,NY,ligula@famesacturpis.ca,(162) 964-2603,,true,true,true,false,,true,,,false
33337.0,DLB39AUX,Gemma,King,Tucson,NY,ligula@famesacturpis.ca,(162) 964-2603,,true,true,true,false,,true,,,false
17868.0,BVZ41FSK,Warren,Bennett,Nampa,NY,nibh.Aliquam@tinciduntnibhPhasellus.org,(957) 223-7004,,true,false,true,,false,,false,false,false
17868.0,BVZ41FSK,Warren,Bennett,Nampa,NY,nibh.Aliquam@tinciduntnibhPhasellus.org,(957) 223-7004,,true,false,true,,false,,false,false,false
14614.0,UOY40RNL,Gay,Mckay,Charleston,NY,augue@aliquamadipiscing.org,(352) 158-4057,,false,false,,true,,true,,true,
14614.0,UOY40RNL,Gay,Mckay,Charleston,NY,augue@aliquamadipiscing.org,(352) 158-4057,,false,false,,true,,true,,true,
14614.0,UOY40RNL,Gay,Mckay,Charleston,NY,augue@aliquamadipiscing.org,(352) 158-4057,,false,false,,true,,true,,true,
13304.0,CXR46ILK,Hilda,Abbott,Fairfield,NY,arcu.Vestibulum@ametconsectetuer.org,(699) 406-3321,,false,true,false,,,true,,,true
13304.0,CXR46ILK,Hilda,Abbott,Fairfield,NY,arcu.Vestibulum@ametconsectetuer.org,(699) 406-3321,,false,true,false,,,true,,,true
11397.0,CJN28TQZ,Lars,Craft,Falls Church,NY,porttitor@dapibus.edu,(677) 478-3357,,,,true,,true,true,,true,false
11397.0,CJN28TQZ,Lars,Craft,Falls Church,NY,porttitor@dapibus.edu,(677) 478-3357,,,,true,,true,true,,true,false
13585.0,BTF23NTJ,Sylvia,Shepard,Baldwin Park,NY,nonummy.Fusce.fermentum@elementumloremut.ca,(848) 389-1191,false,true,,,,,,,true,
13585.0,BTF23NTJ,Sylvia,Shepard,Baldwin Park,NY,nonummy.Fusce.fermentum@elementumloremut.ca,(848) 389-1191,false,true,,,,,,,true,
12100.0,BZT73BXR,Laura,Holmes,Jacksonville,NY,laoreet@montesnasceturridiculus.ca,(667) 403-3527,,,true,,,true,true,true,,
12100.0,BZT73BXR,Laura,Holmes,Jacksonville,NY,laoreet@montesnasceturridiculus.ca,(667) 403-3527,,,true,,,true,true,true,,
12100.0,BZT73BXR,Laura,Holmes,Jacksonville,NY,laoreet@montesnasceturridiculus.ca,(667) 403-3527,,,true,,,true,true,true,,
5254.0,PLN05XFL,Gage,Randolph,Roseville,NY,turpis.In@massarutrum.ca,(694) 236-0178,false,,true,,,true,,false,true,
5254.0,PLN05XFL,Gage,Randolph,Roseville,NY,turpis.In@massarutrum.ca,(694) 236-0178,false,,true,,,true,,false,true,
21922.0,WNR32MCN,Warren,Puckett,Clovis,NY,lacus.Cras.interdum@elit.org,(635) 397-5857,,true,true,false,,true,false,,,true
21922.0,WNR32MCN,Warren,Puckett,Clovis,NY,lacus.Cras.interdum@elit.org,(635) 397-5857,,true,true,false,,true,false,,,true
22840.0,QWR60KND,Noelle,Cross,Abilene,NY,sit@ametconsectetueradipiscing.org,(513) 400-8376,,false,false,false,,false,false,true,,true
22840.0,QWR60KND,Noelle,Cross,Abilene,NY,sit@ametconsectetueradipiscing.org,(513) 400-8376,,false,false,false,,false,false,true,,true
43376.0,LBO37UUV,Roanna,Howard,Fremont,NY,diam@elitafeugiat.com,(550) 666-3235,true,true,,,,true,,,false,
43376.0,LBO37UUV,Roanna,Howard,Fremont,NY,diam@elitafeugiat.com,(550) 666-3235,true,true,,,,true,,,false,
43376.0,LBO37UUV,Roanna,Howard,Fremont,NY,diam@elitafeugiat.com,(550) 666-3235,true,true,,,,true,,,false,
5433.0,FRI28GYP,Martin,Mcclain,Palos Verdes Estates,NY,Curabitur.consequat@mienimcondimentum.org,(824) 268-8027,,,,false,false,false,false,,,true
5433.0,FRI28GYP,Martin,Mcclain,Palos Verdes Estates,NY,Curabitur.consequat@mienimcondimentum.org,(824) 268-8027,,,,false,false,false,false,,,true
400.0,KKV29LUA,Darrel,Flowers,Fond du Lac,NY,imperdiet.dictum@bibendum.org,(117) 484-8516,,,false,false,,false,,true,,false
400.0,KKV29LUA,Darrel,Flowers,Fond du Lac,NY,imperdiet.dictum@bibendum.org,(117) 484-8516,,,false,false,,false,,true,,false
7973.0,ATX77FNI,Ina,Pickett,Santa Fe Springs,NY,at.iaculis@bibendumfermentummetus.com,(360) 561-1186,,,,true,,false,false,false,true,
7973.0,ATX77FNI,Ina,Pickett,Santa Fe Springs,NY,at.iaculis@bibendumfermentummetus.com,(360) 561-1186,,,,true,,false,false,false,true,
11023.0,AJT41DVK,Haviva,Welch,Cary,NY,sit@a.ca,(716) 561-6414,false,,false,true,false,true,,false,,false
11023.0,AJT41DVK,Haviva,Welch,Cary,NY,sit@a.ca,(716) 561-6414,false,,false,true,false,true,,false,,false
